company,specific_origin,REF,review_date,cocoa_percent,company_location,rating,bean_type,broad_origin,Blend
Scharffen Berger,Kumasi Sambirano,40,2006,68.0,U.S.A.,2.0,Blend,"Ghana,Madagascar",0
Scharffen Berger,Jamaica a l'ancienne,56,2006,70.0,U.S.A.,2.0,Trinitario,Jamaica,0
Scharffen Berger,Semisweet,56,2006,62.0,U.S.A.,3.0,Blend,,0
Seaforth,Dominican Republic,1658,2015,70.0,England,2.75,,Dominican Republic,0
Seaforth,Grenada,1658,2015,70.0,England,2.75,,Grenada,0
Shark Mountain,Jamaica,1450,2015,72.0,U.S.A.,3.25,Trinitario,Jamaica,0
Shark Mountain,Papua New Guinea,1450,2015,73.0,U.S.A.,3.5,Forastero,Papua New Guinea,0
Shark Mountain,Cuyagua,1466,2015,77.0,U.S.A.,2.75,Criollo,Venezuela,0
Shark Mountain,ROIG,1466,2015,74.0,U.S.A.,3.5,"Criollo, Trinitario",Dominican Republic,0
Shark Mountain,Ecuador,1335,2014,75.0,U.S.A.,3.0,Trinitario,Ecuador,0
Shark Mountain,"Belize, 2013",1335,2014,72.0,U.S.A.,3.25,"Criollo, Trinitario",Belize,0
Shark's,Hilo,713,2011,73.0,U.S.A.,2.0,,Hawaii,0
Shark's,"Hilo, w/ added cocoa butter",721,2011,73.0,U.S.A.,2.5,,Hawaii,0
Shattel,Tingo Maria,1884,2016,70.0,Peru,3.25,,Peru,0
Shattell,Porcelana,757,2011,75.0,Peru,3.5,Criollo,Peru,0
Sibu,Oro,1586,2015,82.0,Costa Rica,3.25,,Costa Rica,0
Sibu,Oscuro,1586,2015,70.0,Costa Rica,3.5,,Costa Rica,0
Sibu Sura,Peru,911,2012,70.0,U.S.A.,2.5,,Peru,0
Silvio Bessone,Maya Belize,717,2011,67.0,Italy,3.0,Criollo,Belize,0
Silvio Bessone,"Trintade, Sao Tome",725,2011,65.0,Italy,3.25,Forastero,Sao Tome,0
Silvio Bessone,"Bahia, Scavina",729,2011,60.0,Italy,3.25,Trinitario,Brazil,0
Silvio Bessone,"Porcelana, Colombia, Amazonas",741,2011,68.0,Italy,3.0,"Criollo, Trinitario",Colombia,0
Sirene,Wild Bolivia,1788,2016,73.0,Canada,3.5,,Bolivia,0
Sirene,Kokoa Kamili Coop,1856,2016,73.0,Canada,3.5,,Tanzania,0
Sirene,"Esmeraldas, Salazar Farm",1860,2016,73.0,Canada,3.75,,Ecuador,0
Sirene,"Somia Plantation, 2012",1502,2015,100.0,Canada,3.0,Trinitario,Madagascar,0
Sirene,"Camino Verde P., Balao, Guayas, 2012",1506,2015,100.0,Canada,3.0,,Ecuador,0
Sirene,Lachua w/ cane sugar,1614,2015,73.0,Canada,3.0,,Guatemala,0
Sirene,"Lachua w/ maple sugar, batch 5",1614,2015,73.0,Canada,3.25,,Guatemala,0
Sirene,Pisa,1650,2015,73.0,Canada,3.25,,Haiti,0
Sirene,"Somia Plantation, 2012",1339,2014,67.0,Canada,3.75,Trinitario,Madagascar,0
Sirene,"Somia Plantation, 2012",1339,2014,73.0,Canada,3.75,Trinitario,Madagascar,0
Sirene,"Camino Verde P., Balao, Guayas",1343,2014,73.0,Canada,3.75,,Ecuador,0
Sjolinds,Ghana,1454,2015,70.0,U.S.A.,2.75,Forastero,Ghana,0
Sjolinds,Nicaragua,1462,2015,72.0,U.S.A.,3.0,,Nicaragua,0
"Smooth Chocolator, The","Oko Caribe, DOR005",1940,2017,70.0,Australia,3.5,,Dominican Republic,0
"Smooth Chocolator, The","Guasare, La Sierra de Perija, batch gua001",1740,2016,70.0,Australia,3.75,Criollo,Venezuela,0
"Smooth Chocolator, The","Porcelana, Sorotaima,Machiques,batch pcl001",1740,2016,70.0,Australia,4.0,Criollo,Ecuador,0
"Smooth Chocolator, The","Maya Mtn, Moho R., Toledo D.",1756,2016,70.0,Australia,3.75,,Belize,0
"Smooth Chocolator, The",Tien Giang,1864,2016,70.0,Australia,3.0,Trinitario,Vietnam,0
"Smooth Chocolator, The",Australia,1864,2016,67.0,Australia,3.75,,Australia,0
"Smooth Chocolator, The","Chimelb, Lanquin, Alta Verapaz, b-GUA001",1908,2016,70.0,Australia,3.25,,Guatemala,0
"Smooth Chocolator, The",Akesson's Estate,1618,2015,65.0,Australia,3.25,Trinitario,Madagascar,0
"Smooth Chocolator, The",Akesson's Estate,1622,2015,70.0,Australia,3.5,Trinitario,Madagascar,0
"Smooth Chocolator, The",Kokoa Kamili,1622,2015,67.0,Australia,3.75,,Tanzania,0
"Smooth Chocolator, The",San Juan Estate,1622,2015,70.0,Australia,3.75,Trinitario,Trinidad,0
"Smooth Chocolator, The",Camino Verde,1622,2015,72.0,Australia,4.0,,Ecuador,0
"Smooth Chocolator, The",Bolivia,1626,2015,72.0,Australia,2.75,,Bolivia,0
"Smooth Chocolator, The","Papua New Guinea, triple roast, batch 1",1662,2015,65.0,Australia,3.5,,Papua New Guinea,0
"Smooth Chocolator, The","Maranon, batch 2",1666,2015,67.0,Australia,3.0,Forastero (Nacional),Peru,0
"Smooth Chocolator, The","Chuao, batch 3",1666,2015,70.0,Australia,3.75,Trinitario,Venezuela,0
Snake & Butterfly,Ghana,693,2011,67.0,U.S.A.,1.5,Forastero,Ghana,0
Snake & Butterfly,Madagascar,502,2010,68.0,U.S.A.,3.0,Trinitario,Madagascar,0
Snake & Butterfly,Ecuador,502,2010,68.0,U.S.A.,3.25,,Ecuador,0
Sol Cacao,"Ecuador, Batch 1",1812,2016,70.0,U.S.A.,3.5,,Ecuador,0
Sol Cacao,Madagascar,1518,2015,72.0,U.S.A.,3.0,Trinitario,Madagascar,0
Solkiki,"Maranon, Fortunato No. 4",1840,2016,68.0,England,2.75,Forastero (Nacional),Peru,0
Solkiki,"Castillo, Hispaniola, unroasted",1840,2016,85.0,England,2.75,,Dominican Republic,0
Solomons Gold,Solomon Island,1792,2016,70.0,New Zealand,3.25,,Solomon Islands,0
Solomons Gold,Solomon Island w/ nibs,1796,2016,75.0,New Zealand,3.25,,Solomon Islands,0
Solstice,Bundibugyo,1335,2014,70.0,U.S.A.,3.0,"Forastero, Trinitario",Uganda,0
Solstice,Sambirano,1157,2013,70.0,U.S.A.,3.0,Trinitario,Madagascar,0
Solstice,Amazonas,1157,2013,70.0,U.S.A.,3.0,,Venezuela,0
Solstice,Bolivia,1161,2013,70.0,U.S.A.,3.25,,Bolivia,0
Solstice,San Martin,1161,2013,70.0,U.S.A.,3.25,,Peru,0
Solstice,Wasatch,1161,2013,70.0,U.S.A.,3.5,Blend,,0
Soma,"Oko Caribe, Duarte P., Collab w Chocosol",1820,2016,62.0,Canada,3.5,,Dominican Republic,0
Soma,"Sambirano Valley, Black Science, B-60307.0",1820,2016,70.0,Canada,3.5,Trinitario,Madagascar,0
Soma,"Bahia Black, batch bra50722.1",1828,2016,70.0,Canada,3.5,Forastero (Parazinho),Brazil,0
Soma,"Abstract S. w/ Jamaica nibs,batch abs60323.0",1828,2016,75.0,Canada,3.75,,"Venezuela,Ecuador,Peru,Nicaragua",0
Soma,"Chuno, San Jose de Bocay, Pantasma R.,B.S.",1828,2016,70.0,Canada,3.75,Trinitario,Nicaragua,0
Soma,"Tien Giang, Black S., batch VIT60420.0",1828,2016,70.0,Canada,4.0,Trinitario,Vietnam,0
Soma,"Camino Verde, Black S., batch cvu6030.0",1832,2016,70.0,Canada,3.25,,Ecuador,0
Soma,CSB Chama,1594,2015,70.0,Canada,3.5,Criollo,Venezuela,0
Soma,Porcelana,1594,2015,75.0,Canada,4.0,,Venezuela,0
Soma,"La Tronca, Matagalpa",1227,2014,70.0,Canada,3.5,,Nicaragua,0
Soma,Maranon Canyon,1259,2014,70.0,Canada,3.75,Forastero (Nacional),Peru,0
Soma,La Dalia,1307,2014,70.0,Canada,3.25,Trinitario,Nicaragua,0
Soma,"Camino Verde P., Balao, Guayas",1307,2014,80.0,Canada,3.5,Forastero (Nacional),Ecuador,0
Soma,"Espiritu Santo, 'Smoke Monster'",1307,2014,70.0,Canada,3.75,Forastero (Amelonado),Vanuatu,0
Soma,Little Big Man,1339,2014,70.0,Canada,3.25,Blend,"Madagascar,Ecuador",0
Soma,"Rizek Cacao, Domin. Rep.",1019,2013,77.0,Canada,3.75,Trinitario,Dominican Republic,0
Soma,Java,1030,2013,70.0,Canada,3.25,Criollo,Indonesia,0
Soma,"Apurimac, El Quinacho Co-op",1073,2013,70.0,Canada,2.75,Criollo,Peru,0
Soma,"Sangre Grande P., Trinidad",1073,2013,70.0,Canada,3.75,Trinitario,Trinidad,0
Soma,Chef's Blend,1077,2013,70.0,Canada,3.25,,,1
Soma,Patanemo,1077,2013,70.0,Canada,3.75,Criollo,Venezuela,0
Soma,Crazy 88,1077,2013,88.0,Canada,4.0,,"Guatemala,Dominican Republic,Peru,Madagascar,Papua New Guinea",0
Soma,"Maracaibo, El Vigia",1077,2013,70.0,Canada,4.0,Criollo,Venezuela,0
Soma,Equator,1081,2013,67.0,Canada,4.0,,"Peru,Dominican Republic",0
Soma,Orinoco,1173,2013,70.0,Canada,3.25,Forastero,Venezuela,0
Soma,"Bachelor's Hall E., St. Thomas Parish",1177,2013,70.0,Canada,4.0,Trinitario,Jamaica,0
Soma,Noula Coop,817,2012,70.0,Canada,3.25,,Haiti,0
Soma,O'ahu,833,2012,70.0,Canada,3.75,,Hawaii,0
Soma,"Dual Origins, Sambirano, Elvesia",867,2012,70.0,Canada,4.0,Blend,"Dominican Republic,Madagascar",0
Soma,"Dancing in Your Head, 5 bean blend",867,2012,70.0,Canada,4.0,Blend,"Greneda,Papua New Guinea,Hawaii,Haiti,Madagascar",1
Soma,Cahabon Region,951,2012,70.0,Canada,3.5,Trinitario,Guatemala,0
Soma,Carenero Superior,951,2012,70.0,Canada,3.75,Trinitario,Venezuela,0
Soma,Eastern Promises,967,2012,70.0,Canada,3.5,Blend,"Madagascar,Java,Papua New Guinea",0
Soma,Papua New Guinea,983,2012,85.0,Canada,3.5,Trinitario,Papua New Guinea,0
Soma,"Grenada, Black Science",676,2011,70.0,Canada,2.75,Trinitario,Grenada,0
Soma,"Alto Beni, Wild Bolivian",676,2011,70.0,Canada,3.5,Nacional,Bolivia,0
Soma,Peruvian,676,2011,64.0,Canada,4.0,,Peru,0
Soma,"Three Amigos(Chuao, Wild Bolivia, D.R.)",676,2011,70.0,Canada,4.0,,"Venezuela,Bolivia,Dominican Republic",0
Soma,"Elvesia P., Black Science",682,2011,70.0,Canada,3.75,Forastero,Dominican Republic,0
Soma,Chuao,688,2011,70.0,Canada,3.5,Criollo,Venezuela,0
Soma,Black Science Blend 1,607,2010,70.0,Canada,3.75,"Trinitario, Nacional","Dominican Republic,Ecuador,Peru",1
Soma,Hispaniola,377,2009,70.0,Canada,3.0,Forastero,Dominican Republic,0
Soma,Africa,377,2009,70.0,Canada,3.5,Forastero,Ghana,0
Soma,Conacado,387,2009,70.0,Canada,3.0,Trinitario,Dominican Republic,0
Soma,Papua New Guinea,387,2009,70.0,Canada,3.5,Trinitario,Papua New Guinea,0
Soma,Madagascar,387,2009,70.0,Canada,3.75,Criollo,Madagascar,0
Soma,Ocumare,387,2009,70.0,Canada,3.75,Criollo,Venezuela,0
Somerville,Nicaragua,1367,2014,70.0,U.S.A.,3.25,,Nicaragua,0
Somerville,"Hawaiian, Big Island",1395,2014,70.0,U.S.A.,3.5,,Hawaii,0
Soul,Dominican Republic,1932,2017,70.0,Canada,3.25,,Dominican Republic,0
Soul,Madagascar,1936,2017,70.0,Canada,3.5,,Madagascar,0
Soul,Venezuela,1936,2017,75.0,Canada,3.5,,Venezuela,0
Soul,Ecuador,1936,2017,75.0,Canada,3.25,,Ecuador,0
Soul,Papua New Guinea,1936,2017,77.0,Canada,3.25,,Papua New Guinea,0
Soul,Tanzania,1940,2017,80.0,Canada,3.5,,Tanzania,0
Spagnvola,AgroCriso Plantation,793,2012,70.0,U.S.A.,3.0,,Dominican Republic,0
Spagnvola,AgroCriso Plantation,793,2012,80.0,U.S.A.,3.0,,Dominican Republic,0
Spagnvola,AgroCriso Plantation,793,2012,75.0,U.S.A.,3.25,,Dominican Republic,0
Spencer,Dominican Republic,1932,2017,70.0,U.S.A.,3.75,,Dominican Republic,0
Spencer,Ecuador,1932,2017,70.0,U.S.A.,3.5,,Ecuador,0
Spencer,Peru,1932,2017,70.0,U.S.A.,2.75,,Peru,0
Spencer,"Dominican Republic, lot D82R",1792,2016,70.0,Australia,3.5,,Dominican Republic,0
Spencer,"Ecuador, lot E432314L",1792,2016,70.0,Australia,3.75,,Ecuador,0
Spencer,"Madagascar, lot M0403R",1792,2016,70.0,Australia,3.75,,Madagascar,0
Spencer,Malekula Island,1434,2014,72.0,Australia,2.75,Trinitario,Vanuatu,0
Sprungli (Felchlin),Alto Beni,1057,2013,70.0,Switzerland,3.0,Criollo,Bolivia,0
SRSLY,Dominican Republic,1113,2013,70.0,U.S.A.,3.0,,Dominican Republic,0
SRSLY,Dominican Republic,1121,2013,84.0,U.S.A.,2.25,,Dominican Republic,0
Starchild,"Bolivar, Arriba",1634,2015,70.0,U.S.A.,3.0,Forastero (Nacional),Ecuador,0
Starchild,Hispaniola,1692,2015,70.0,U.S.A.,3.0,,Dominican Republic,0
Starchild,Cacao Verapaz,1692,2015,70.0,U.S.A.,3.0,,Guatemala,0
Starchild,Rio Tuma,1692,2015,70.0,U.S.A.,3.0,Trinitario (Amelonado),Nicaragua,0
Starchild,Sambirano Valley,1696,2015,70.0,U.S.A.,3.0,Trinitario,Madagascar,0
Stella (aka Bernrain),"Bahia, Agri-Forestal Plantation, 2010",859,2012,68.0,Switzerland,2.75,Trinitario,Brazil,0
Stella (aka Bernrain),India,729,2011,72.0,Switzerland,3.25,,India,0
Stone Grindz,"Ecuador, Midnight Dark",1291,2014,84.0,U.S.A.,3.5,,Ecuador,0
Stone Grindz,"Ecuador, Twilght Dark",1291,2014,70.0,U.S.A.,3.5,,Ecuador,0
StRita Supreme,"Samar, East Visayas region",939,2012,65.0,U.S.A.,2.5,,Philippines,0
StRita Supreme,"Samar, East Visayas region",943,2012,70.0,U.S.A.,2.5,,Philippines,0
StRita Supreme,"Samar, East Visayas region",943,2012,75.0,U.S.A.,2.75,,Philippines,0
Sublime Origins,Sambirano,1157,2013,67.0,U.S.A.,2.75,Trinitario,Madagascar,0
Sublime Origins,Moho Valley,1157,2013,78.0,U.S.A.,3.25,Trinitario,Belize,0
Summerbird,Peru,1800,2016,61.0,Denmark,2.5,"Criollo, Trinitario",Peru,0
Summerbird,Peru,1800,2016,71.0,Denmark,3.0,"Criollo, Trinitario",Peru,0
Suruca Chocolate,Venezuela,1796,2016,70.0,Venezuela,2.75,,Venezuela,0
Suruca Chocolate,Venezuela,1796,2016,60.0,Venezuela,3.0,,Venezuela,0
Svenska Kakaobolaget,Sri Lanka,1618,2015,70.0,Sweden,2.75,"Criollo, Trinitario",Sri Lanka,0
Szanto Tibor,Nacional,1668,2015,70.0,Hungary,3.25,,Ecuador,0
Szanto Tibor,Baracoa,1704,2015,88.0,Hungary,3.25,Trinitario,Cuba,0
Szanto Tibor,Ambolikapiky,1704,2015,70.0,Hungary,3.25,Trinitario,Madagascar,0
Szanto Tibor,"Winak, Sumaco",1704,2015,70.0,Hungary,3.75,Forastero (Nacional),Ecuador,0
Szanto Tibor,"Ben Tre, Mekong Delta",1708,2015,70.0,Hungary,3.25,Trinitario,Vietnam,0
Szanto Tibor,"Fazenda Sempre Firme, Bahia",1708,2015,70.0,Hungary,3.5,Forastero (Parazinho),Brazil,0
Szanto Tibor,Porcelana,1263,2014,70.0,Hungary,3.5,Criollo,Venezuela,0
Szanto Tibor,Baracoa,1263,2014,70.0,Hungary,3.75,Trinitario,Cuba,0
Szanto Tibor,"Autumn, Primary Harvest, 2012",1185,2013,70.0,Hungary,3.5,Criollo,Madagascar,0
Szanto Tibor,"Spring, Secondary Harvest, 2012",1185,2013,70.0,Hungary,3.5,Criollo,Madagascar,0
Szanto Tibor,Cacao Blanco,1193,2013,70.0,Hungary,3.25,,Nicaragua,0
Szanto Tibor,Santo Domingo,939,2012,70.0,Hungary,3.25,,Dominican Republic,0
Szanto Tibor,Millot Plantation,939,2012,70.0,Hungary,3.25,,Madagascar,0
Szanto Tibor,"Ayacucho, ""El Guinacho""",939,2012,70.0,Hungary,3.75,,Peru,0
Szanto Tibor,Crudo,761,2011,70.0,Hungary,3.0,,Venezuela,0
Tabal,Costa Rica,1101,2013,70.0,U.S.A.,2.75,,Costa Rica,0
Tabal,Dominican Republic,1101,2013,70.0,U.S.A.,2.75,,Dominican Republic,0
Tabal,"Chiapas, Lacandon Jungle",1105,2013,70.0,U.S.A.,2.5,,Mexico,0
Tabal,Peru,1105,2013,70.0,U.S.A.,3.0,,Peru,0
Tablette (aka Vanillabeans),Colombia,1450,2015,70.0,Japan,3.0,,Colombia,0
Tablette (aka Vanillabeans),Papua,1450,2015,62.0,Japan,3.25,,Papua New Guinea,0
Tablette (aka Vanillabeans),Vietnam,1450,2015,60.0,Japan,3.25,Trinitario,Vietnam,0
Tablette (aka Vanillabeans),Trinidad,1680,2015,77.0,Japan,2.75,Trinitario,Trinidad,0
Tan Ban Skrati,"Paramaribo, batch 20160043-01",1868,2016,70.0,Suriname,3.25,Trinitario,Suriname,0
Taza,Belize,1271,2014,68.0,U.S.A.,3.0,Trinitario,Belize,0
Taza,Alto Beni,785,2011,87.0,U.S.A.,3.25,,Bolivia,0
Taza,Chiapan,451,2009,75.0,U.S.A.,2.75,,Mexico,0
Taza,"Dark, Stone Ground",180,2007,70.0,U.S.A.,3.0,,Dominican Republic,0
TCHO,West Africa,1716,2016,62.0,U.S.A.,2.0,Forastero,West Africa,0
TCHO,Peru- Ecuador,915,2012,99.0,U.S.A.,3.25,,"Peru,Ecuador",0
TCHO,TCHOPro 60.5,387,2009,60.0,U.S.A.,2.75,,,0
TCHO,TCHOPro 68,387,2009,68.0,U.S.A.,3.0,,,0
TCHO,Chocolatey-beta,199,2008,70.0,U.S.A.,2.5,Forastero,Ghana,0
TCHO,Fruity-beta,280,2008,70.0,U.S.A.,2.5,,Peru,0
TCHO,Citrus-beta,280,2008,70.0,U.S.A.,2.75,,Madagascar,0
TCHO,Nutty-beta,284,2008,70.0,U.S.A.,2.5,,Peru,0
Tejas,Concepcion,801,2012,70.0,U.S.A.,2.75,,Madagascar,0
Tejas,Bayou Blend,801,2012,70.0,U.S.A.,3.0,Blend,"Ecuador,Madagascar,Papua New Guinea",1
Tejas,Aranama,805,2012,70.0,U.S.A.,3.0,,Papua New Guinea,0
Tejas,Presidio,805,2012,70.0,U.S.A.,3.5,,Dominican Republic,0
Tejas,"La Bahia, w/ cane juice",817,2012,70.0,U.S.A.,3.25,,Ecuador,0
Tejas,Capistrano,821,2012,70.0,U.S.A.,2.0,,Peru,0
Tejas,"La Bahia, w/ cane sugar",825,2012,70.0,U.S.A.,3.25,,Ecuador,0
Tejas,San Jose,829,2012,70.0,U.S.A.,2.75,,Bolivia,0
Tejas,Capistrano*,829,2012,70.0,U.S.A.,3.0,,Madagascar,0
Tejas,Espada,833,2012,70.0,U.S.A.,3.25,,Mexico,0
Tejas,Espada,967,2012,70.0,U.S.A.,2.75,,Brazil,0
Tejas,Concepcion*,971,2012,80.0,U.S.A.,3.0,,Venezuela,0
Tejas,San Jose,971,2012,67.0,U.S.A.,3.25,,Bolivia,0
Tejas,"Bahia, Floresta Azul,Good Friends Reserve#3",971,2012,70.0,U.S.A.,3.5,Forastero (Parazinho),Brazil,0
Terroir,Peru,1478,2015,70.0,U.S.A.,2.75,,Peru,0
Terroir,Belize,1478,2015,70.0,U.S.A.,3.75,Trinitario,Belize,0
Terroir,Madagascar,1478,2015,70.0,U.S.A.,3.75,Trinitario,Madagascar,0
Terroir,Ecuador,1482,2015,70.0,U.S.A.,3.25,,Ecuador,0
Terroir,Oko Caribe,1554,2015,70.0,U.S.A.,3.5,,Dominican Republic,0
Terroir,Guatemala,1558,2015,70.0,U.S.A.,3.75,Trinitario,Guatemala,0
Terroir,Ecuador,1323,2014,77.0,U.S.A.,3.25,,Ecuador,0
Terroir,Madagascar,1323,2014,67.0,U.S.A.,3.75,Trinitario,Madagascar,0
Terroir,Uganda,1323,2014,73.0,U.S.A.,3.75,Forastero,Uganda,0
The Barn,Peru,1614,2015,70.0,Sweden,3.0,,Peru,0
Theo,Congo w/ nibs,903,2012,65.0,U.S.A.,3.25,Forastero,Congo,0
Theo,Madagascar,162,2007,65.0,U.S.A.,3.5,Trinitario,Madagascar,0
Theo,Ivory Coast,184,2007,75.0,U.S.A.,2.5,,Ivory Coast,0
Theo,"Ghana, Kumasi",184,2007,84.0,U.S.A.,3.0,Forastero,Ghana,0
Theo,"Venezuela; Barinos, Merida, Tachron",188,2007,91.0,U.S.A.,2.0,Blend,Venezuela,0
Theo,"Ghana, Panama, Ecuador",188,2007,75.0,U.S.A.,3.0,Blend,"Ghana,Panama,Ecuador",0
Theobroma,"Piura Select, Cacao Blanc",1684,2015,70.0,Japan,3.25,,Peru,0
Timo A. Meyer,"Belize, med roast",1836,2016,72.0,Germany,3.75,"Trinitario, TCGA",Belize,0
To'ak (Ecuatoriana),Manabi,1418,2014,81.0,Ecuador,3.25,Forastero (Nacional),Ecuador,0
Tobago Estate (Pralus),"Roxborough, Tobago",895,2012,70.0,France,4.0,Trinitario,Tobago,0
Tocoti,"Wild Bolivian, Jungle Love",927,2012,77.0,U.S.A.,3.0,Criollo,Bolivia,0
Tocoti,Venezuela,789,2011,72.0,U.S.A.,2.75,,Venezuela,0
Tocoti,Dominican Republic,789,2011,74.0,U.S.A.,3.0,,Dominican Republic,0
Treehouse,Conacado,1239,2014,72.0,U.S.A.,3.0,,Dominican Republic,0
Tsara (Cinagra),"Ambanja, Tsara Valley",753,2011,72.0,Madagascar,3.5,,Madagascar,0
twenty-four blackbirds,Oko Caribe,1700,2015,75.0,U.S.A.,2.75,,Dominican Republic,0
twenty-four blackbirds,"Cedeno, lot 271",1700,2015,75.0,U.S.A.,3.5,,Ecuador,0
twenty-four blackbirds,Madagascar,1235,2014,75.0,U.S.A.,3.5,Trinitario,Madagascar,0
twenty-four blackbirds,Dominican Republic,1022,2013,68.0,U.S.A.,3.25,,Dominican Republic,0
twenty-four blackbirds,Palos Blancos,1026,2013,75.0,U.S.A.,2.5,,Bolivia,0
twenty-four blackbirds,Dominican Republic,753,2011,73.0,U.S.A.,2.75,,Dominican Republic,0
Two Ravens,Peru,1740,2016,60.0,U.S.A.,3.0,Criollo,Peru,0
Un Dimanche A Paris,Dominican Republic,709,2011,63.0,France,3.75,,Dominican Republic,0
Undone,Matagalpa,1438,2014,74.0,U.S.A.,2.75,,Nicaragua,0
Undone,Nourish,1438,2014,70.0,U.S.A.,3.0,,Dominican Republic,0
Upchurch,"Madagascar, Sassy Bar",1752,2016,72.0,U.S.A.,3.0,Trinitario,Madagascar,0
Upchurch,"Tanzania, Party Bar",1752,2016,72.0,U.S.A.,3.25,,Tanzania,0
Urzi,"Sur del Lago, Merida",1327,2014,65.0,Italy,3.25,Trinitario,Venezuela,0
Valrhona,"Piura, Illanka, Quemazon",1510,2015,63.0,France,4.0,,Peru,0
Valrhona,"Andoa, Grand Cru blend",1145,2013,70.0,France,3.5,,,1
Valrhona,"Loma Sotavento, 2013",1153,2013,64.0,France,3.5,,Dominican Republic,0
Valrhona,"Otucan, Grand Cru",931,2012,69.0,France,4.0,,Venezuela,0
Valrhona,Caraque,709,2011,56.0,France,3.25,,,0
Valrhona,"Porcelana, Pedegral",757,2011,64.0,France,4.0,Criollo,Venezuela,0
Valrhona,Tainori,327,2009,64.0,France,3.75,,Dominican Republic,0
Valrhona,Alpaco,370,2009,66.0,France,3.75,,Ecuador,0
Valrhona,Nyangbo,395,2009,68.0,France,3.5,Forastero,Ghana,0
Valrhona,Araguani,117,2007,72.0,France,3.0,Blend,"Venezuela,Carribean",0
Valrhona,Chuao 2002 P.,129,2007,65.0,France,3.75,Trinitario,Venezuela,0
Valrhona,Manjari,129,2007,64.0,France,4.0,"Criollo, Trinitario",Madagascar,0
Valrhona,Le Noir Extra Amer,147,2007,85.0,France,1.5,,,0
Valrhona,Abinao,153,2007,85.0,France,2.5,Forastero,West Africa,0
Valrhona,Le Noir Amer,157,2007,71.0,France,2.75,Forastero,West Africa,0
Valrhona,"Porcelana, Maracaibo, Palmira P. 2006",162,2007,64.0,France,3.25,Criollo (Porcelana),Venezuela,0
Valrhona,Caraibe,63,2006,66.0,France,3.0,Trinitario,Carribean,0
Valrhona,Guanaja,63,2006,70.0,France,4.0,"Criollo, Trinitario",South America,0
Valrhona,Gran Couva 2005 P.,75,2006,64.0,France,2.5,Trinitario,Trinidad,0
Valrhona,"Porcelana, Maracaibo, Palmira P. 2005",75,2006,64.0,France,3.0,Criollo (Porcelana),Venezuela,0
Valrhona,"Sambirano, Ampamakia 2005, Millot P.",75,2006,64.0,France,3.5,Trinitario,Madagascar,0
Vanleer (Barry Callebaut),Manhattan,963,2012,72.0,U.S.A.,2.5,Forastero,Ghana,0
Vanleer (Barry Callebaut),Napa,963,2012,65.0,U.S.A.,2.75,Forastero,Ghana,0
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,72.0,Madagascar,2.75,Trinitario,Madagascar,0
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,76.0,Madagascar,2.75,Trinitario,Madagascar,0
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,80.0,Madagascar,2.75,Trinitario,Madagascar,0
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,70.0,Madagascar,3.0,Trinitario,Madagascar,0
Vao Vao (Chocolaterie Robert),Madagascar w/ nibs,404,2009,68.0,Madagascar,3.0,Trinitario,Madagascar,0
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,64.0,Madagascar,3.25,Trinitario,Madagascar,0
Vicuna,Palos Blancos,1470,2015,70.0,U.S.A.,3.25,,Bolivia,0
Vicuna,Palos Blancos + nibs,1470,2015,70.0,U.S.A.,3.25,,Bolivia,0
Videri,Dominican Republic,1211,2014,90.0,U.S.A.,3.25,,Dominican Republic,0
Videri,Trinidad,1211,2014,75.0,U.S.A.,3.5,Trinitario,Trinidad,0
Videri,Mindo,1227,2014,75.0,U.S.A.,3.5,,Ecuador,0
Videri,Dark,1117,2013,90.0,U.S.A.,3.75,,"Central,South America",0
Videri,Classic,991,2012,70.0,U.S.A.,3.25,,"Central,South America",0
Vietcacao (A. Morin),"Ben Tre, Mekong Delta, MoCay",951,2012,70.0,France,3.5,Trinitario,Vietnam,0
Vintage Plantations,San Martin,1205,2014,75.0,U.S.A.,3.0,,Peru,0
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,100.0,U.S.A.,2.0,Forastero (Arriba),Ecuador,0
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,90.0,U.S.A.,2.0,Forastero (Arriba),Ecuador,0
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,75.0,U.S.A.,3.0,Forastero (Arriba),Ecuador,0
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2007",153,2007,65.0,U.S.A.,3.0,Forastero (Arriba),Ecuador,0
Violet Sky,Sambirano Valley,1458,2015,77.0,U.S.A.,2.75,Trinitario,Madagascar,0
Violet Sky,Moho River Valley,1458,2015,77.0,U.S.A.,3.0,"Criollo, Trinitario",Belize,0
Violet Sky,Cuyagua,1458,2015,77.0,U.S.A.,3.0,Criollo,Venezuela,0
Violet Sky,Peru,1458,2015,77.0,U.S.A.,3.25,"Criollo, Trinitario",Peru,0
Violet Sky,Cahabon,1502,2015,77.0,U.S.A.,2.75,Trinitario,Guatemala,0
